"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]";Malibu's Most Wanted;Malibu's Most Wanted;4.7
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";Where the Heart Is;Where the Heart Is;6.9
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]";Lawrence of Arabia;Lawrence of Arabia;7.8
"[{""id"": 27, ""name"": ""Horror""}]";Halloween II;Halloween II;5.1
"[{""id"": 18, ""name"": ""Drama""}]";Wild;Wild;7.0
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 18, ""name"": ""Drama""}]";The Last House on the Left;The Last House on the Left;6.2
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]";The Wedding Date;The Wedding Date;6.2
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]";Halloween: Resurrection;Halloween: Resurrection;4.5
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]";The Princess Bride;The Princess Bride;7.6
"[{""id"": 18, ""name"": ""Drama""}]";The Great Debaters;The Great Debaters;6.9
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]";Drive;Drive;7.4
"[{""id"": 35, ""name"": ""Comedy""}]";Confessions of a Teenage Drama Queen;Confessions of a Teenage Drama Queen;5.1
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";The Object of My Affection;The Object of My Affection;5.6
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]";28 Weeks Later;28 Weeks Later;6.5
"[{""id"": 18, ""name"": ""Drama""}]";When the Game Stands Tall;When the Game Stands Tall;6.3
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]";Because of Winn-Dixie;Because of Winn-Dixie;6.1
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";Love & Basketball;Love & Basketball;7.4
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10749, ""name"": ""Romance""}]";Grosse Pointe Blank;Grosse Pointe Blank;6.9
"[{""id"": 35, ""name"": ""Comedy""}]";All About Steve;All About Steve;4.7
"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]";Book of Shadows: Blair Witch 2;Book of Shadows: Blair Witch 2;4.3
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]";The Craft;The Craft;6.3
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10749, ""name"": ""Romance""}]";Match Point;Match Point;7.3
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]";Ramona and Beezus;Ramona and Beezus;6.1
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";The Remains of the Day;The Remains of the Day;7.5
"[{""id"": 18, ""name"": ""Drama""}]";Boogie Nights;Boogie Nights;7.5
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]";Nowhere to Run;Nowhere to Run;5.5
"[{""id"": 18, ""name"": ""Drama""}]";Flicka;Flicka;6.1
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]";The Hills Have Eyes II;The Hills Have Eyes 2;5.2
"[{""id"": 27, ""name"": ""Horror""}]";Urban Legends: Final Cut;Urban Legends: Final Cut;4.4
"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10751, ""name"": ""Family""}]";Tuck Everlasting;Tuck Everlasting;6.4
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]";The Marine;The Marine;5.0
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]";Keanu;Keanu;6.0
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";Country Strong;Country Strong;5.9
"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]";Disturbing Behavior;Disturbing Behavior;5.5
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]";The Place Beyond the Pines;The Place Beyond the Pines;6.8
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]";The November Man;The November Man;6.0
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]";Eye of the Beholder;Eye of the Beholder;5.3
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10752, ""name"": ""War""}]";The Hurt Locker;The Hurt Locker;7.2
"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]";Firestarter;Firestarter;5.9
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]";Killing Them Softly;Killing Them Softly;5.8
"[{""id"": 53, ""name"": ""Thriller""}]";A Most Wanted Man;A Most Wanted Man;6.5
"[{""id"": 35, ""name"": ""Comedy""}]";Freddy Got Fingered;Freddy Got Fingered;4.6
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10751, ""name"": ""Family""}]";VeggieTales: The Pirates Who Don't Do Anything;VeggieTales: The Pirates Who Don't Do Anything;5.9
"[{""id"": 10402, ""name"": ""Music""}, {""id"": 99, ""name"": ""Documentary""}]";U2 3D;U2 3D;6.7
"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]";Highlander: Endgame;Highlander: Endgame;4.4
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]";Idlewild;Idlewild;5.1
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";One Day;One Day;7.0
"[{""id"": 18, ""name"": ""Drama""}]";Whip It;Whip It;6.7
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]";Knockaround Guys;Knockaround Guys;5.9
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]";Confidence;Confidence;6.4
"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}]";The Muse;The Muse;5.3
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]";De-Lovely;De-Lovely;6.3
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";New York Stories;New York Stories;6.2
"[{""id"": 10751, ""name"": ""Family""}]";Barney's Great Adventure;Barney's Great Adventure;2.9
"[{""id"": 28, ""name"": ""Action""}]";The Man with the Iron Fists;The Man with the Iron Fists;5.2
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]";Home Fries;Home Fries;4.8
"[{""id"": 10749, ""name"": ""Romance""}]";Here On Earth;Here On Earth;5.4
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]";Brazil;Brazil;7.5
"[{""id"": 10402, ""name"": ""Music""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";Raise Your Voice;Raise Your Voice;6.0
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]";The Big Lebowski;The Big Lebowski;7.8
"[{""id"": 18, ""name"": ""Drama""}]";Black Snake Moan;Black Snake Moan;6.6
"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]";Dark Blue;Dark Blue;6.5
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]";A Mighty Heart;A Mighty Heart;6.7
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]";Whatever It Takes;Whatever It Takes;5.0
"[{""id"": 35, ""name"": ""Comedy""}]";Boat Trip;Boat Trip;4.7
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}]";The Importance of Being Earnest;The Importance of Being Earnest;6.7
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]";The Love Letter;The Love Letter;4.7
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]";Hoot;Hoot;5.5
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]";In Bruges;In Bruges;7.4
"[{""id"": 35, ""name"": ""Comedy""}]";Peeples;Peeples;5.6
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]";The Rocker;The Rocker;5.6
"[{""id"": 35, ""name"": ""Comedy""}]";Post Grad;Post Grad;5.0
"[{""id"": 18, ""name"": ""Drama""}]";Promised Land;Promised Land;6.0
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]";Whatever Works;Whatever Works;6.8
"[{""id"": 53, ""name"": ""Thriller""}]";The In Crowd;The In Crowd;4.7
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 37, ""name"": ""Western""}]";The Three Burials of Melquiades Estrada;The Three Burials of Melquiades Estrada;7.0
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]";Jakob the Liar;Jakob the Liar;6.0
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]";Kiss Kiss Bang Bang;Kiss Kiss Bang Bang;7.2
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]";Idle Hands;Idle Hands;6.1
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]";Mulholland Drive;Mulholland Drive;7.6
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 10749, ""name"": ""Romance""}]";Blood and Chocolate;Blood and Chocolate;5.4
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";You Will Meet a Tall Dark Stranger;You Will Meet a Tall Dark Stranger;5.8
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}]";Never Let Me Go;Never Let Me Go;6.8
"[{""id"": 18, ""name"": ""Drama""}]";The Company;The Company;7.0
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]";Transsiberian;Transsiberian;6.5
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]";The Clan of the Cave Bear;The Clan of the Cave Bear;4.8
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]";Crazy in Alabama;Crazy in Alabama;6.5
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]";Funny Games;Funny Games;6.3
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]";Listening;Listening;5.5
"[{""id"": 18, ""name"": ""Drama""}]";Felicia's Journey;Felicia's Journey;6.6
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]";Metropolis;Metropolis;8.0
"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]";Banlieue 13;District B13;6.5
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]";Things to Do in Denver When You're Dead;Things to Do in Denver When You're Dead;6.7
"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]";刺客聶隱娘;The Assassin;6.6
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10752, ""name"": ""War""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]";Buffalo Soldiers;Buffalo Soldiers;6.5
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]";Возвращение;The Return;7.4
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]";Ong Bak 2;Ong Bak 2;6.0
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]";Centurion;Centurion;5.9
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]";Silent Trigger;Silent Trigger;5.0
"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]";The Midnight Meat Train;The Midnight Meat Train;6.0
"[{""id"": 18, ""name"": ""Drama""}]";Winnie Mandela;Winnie Mandela;5.2
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]";The Son of No One;The Son of No One;4.8
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]";All The Queen's Men;All The Queen's Men;6.1
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10402, ""name"": ""Music""}]";The Good Night;The Good Night;5.7
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}]";Bathory;Bathory: Countess of Blood;5.6
"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]";Khumba;Khumba;5.8
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]";Autómata;Automata;5.6
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]";Dungeons & Dragons: Wrath of the Dragon God;Dungeons & Dragons: Wrath of the Dragon God;4.8
"[{""id"": 18, ""name"": ""Drama""}]";Chiamatemi Francesco - Il Papa della gente;Chiamatemi Francesco - Il Papa della gente;7.3
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]";新宿事件;Shinjuku Incident;6.7
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10769, ""name"": ""Foreign""}]";Pandaemonium;Pandaemonium;4.5
"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]";Groundhog Day;Groundhog Day;7.4
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]";Magic Mike XXL;Magic Mike XXL;6.3
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";Romeo + Juliet;Romeo + Juliet;6.7
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]";Elle s'appelait Sarah;Sarah's Key;7.2
"[{""id"": 18, ""name"": ""Drama""}]";Freedom;Freedom;5.8
"[{""id"": 37, ""name"": ""Western""}]";Unforgiven;Unforgiven;7.7
"[{""id"": 18, ""name"": ""Drama""}]";Manderlay;Manderlay;6.9
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";Slumdog Millionaire;Slumdog Millionaire;7.6
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]";Fatal Attraction;Fatal Attraction;6.6
"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]";Pretty Woman;Pretty Woman;7.0
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]";Crocodile Dundee II;Crocodile Dundee II;5.5
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]";Broken Horses;Broken Horses;5.0
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]";Born on the Fourth of July;Born on the Fourth of July;6.7
"[{""id"": 35, ""name"": ""Comedy""}]";Cool Runnings;Cool Runnings;6.8
"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 27, ""name"": ""Horror""}]";My Bloody Valentine;My Bloody Valentine;5.3
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]";Stomp the Yard;Stomp the Yard;6.1
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]";The Spy Who Loved Me;The Spy Who Loved Me;6.6
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]";Urban Legend;Urban Legend;5.6
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";Good Deeds;Good Deeds;6.2
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]";White Fang;White Fang;6.5
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]";Superstar;Superstar;5.1
"[{""id"": 36, ""name"": ""History""}, {""id"": 18, ""name"": ""Drama""}]";The Iron Lady;The Iron Lady;6.2
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]";Jonah: A VeggieTales Movie;Jonah: A VeggieTales Movie;6.4
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";Poetic Justice;Poetic Justice;6.9
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]";All About the Benjamins;All About the Benjamins;5.8
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 10749, ""name"": ""Romance""}]";Vampire in Brooklyn;Vampire in Brooklyn;4.5
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 14, ""name"": ""Fantasy""}]";Exorcist II: The Heretic;Exorcist II: The Heretic;4.5
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]";An American Haunting;An American Haunting;5.3
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]";My Boss's Daughter;My Boss's Daughter;4.4
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 12, ""name"": ""Adventure""}]";A Perfect Getaway;A Perfect Getaway;6.2
"[{""id"": 35, ""name"": ""Comedy""}]";Our Family Wedding;Our Family Wedding;5.7
"[{""id"": 35, ""name"": ""Comedy""}]";Dead Man on Campus;Dead Man on Campus;5.6
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]";Tea with Mussolini;Tea with Mussolini;5.8
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]";Thinner;Thinner;5.5
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]";New York, New York;New York, New York;6.1
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]";Crooklyn;Crooklyn;6.7
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]";I Think I Love My Wife;I Think I Love My Wife;5.0
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]";Jason X;Jason X;4.5
"[{""id"": 36, ""name"": ""History""}, {""id"": 18, ""name"": ""Drama""}]";Bobby;Bobby;6.4
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]";Head Over Heels;Head Over Heels;5.3
"[{""id"": 35, ""name"": ""Comedy""}]";Fun Size;Fun Size;5.5
"[{""id"": 18, ""name"": ""Drama""}]";Le scaphandre et le papillon;The Diving Bell and the Butterfly;7.4
"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]";Little Children;Little Children;6.9
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]";Gossip;Gossip;5.5
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";A Walk on the Moon;A Walk on the Moon;6.2
"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]";Catch a Fire;Catch a Fire;6.4
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]";Soul Survivors;Soul Survivors;4.4
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";Jefferson in Paris;Jefferson in Paris;5.2
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]";Easy Virtue;Easy Virtue;6.3
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";Caravans;Caravans;5.8
"[{""id"": 36, ""name"": ""History""}, {""id"": 18, ""name"": ""Drama""}]";Mr. Turner;Mr. Turner;6.3
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";Les herbes folles;Wild Grass;5.8
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]";Amen.;Amen.;7.1
"[{""id"": 36, ""name"": ""History""}, {""id"": 28, ""name"": ""Action""}]";剑雨;Reign of Assassins;6.7
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]";The Lucky Ones;The Lucky Ones;6.3
"[{""id"": 18, ""name"": ""Drama""}]";Margaret;Margaret;6.1
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]";Stan Helsing;Stan Helsing;4.0
"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]";Flipped;Flipped;7.4
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";Brokeback Mountain;Brokeback Mountain;7.5
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";Clueless;Clueless;6.9
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";Far from Heaven;Far from Heaven;6.9
"[{""id"": 35, ""name"": ""Comedy""}]";Hot Tub Time Machine 2;Hot Tub Time Machine 2;5.0
"[{""id"": 18, ""name"": ""Drama""}]";Quills;Quills;6.8
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]";Seven Psychopaths;Seven Psychopaths;6.7
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]";The Caveman's Valentine;The Caveman's Valentine;6.0
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]";Der Untergang;Downfall;7.7
"[{""id"": 18, ""name"": ""Drama""}]";Mar adentro;The Sea Inside;7.2
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}]";Under the Skin;Under the Skin;6.0
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]";Good Morning, Vietnam;Good Morning, Vietnam;7.1
